,date,sym,volume,volume_prev_5d_avg
219970,2019-04-09,600519.SH,4798980.0,5584855.0
223438,2019-04-10,600519.SH,6781438.0,5325958.8
226906,2019-04-11,600519.SH,6110254.0,5617705.4
230375,2019-04-12,600519.SH,4861217.0,5978620.2
233845,2019-04-15,600519.SH,4552264.0,5835416.4
237316,2019-04-16,600519.SH,4642344.0,5420830.6
240788,2019-04-17,600519.SH,4076102.0,5389503.4
244260,2019-04-18,600519.SH,1959852.0,4848436.2
247733,2019-04-19,600519.SH,3237978.0,4018355.8
251207,2019-04-22,600519.SH,4062796.0,3693708.0
254681,2019-04-23,600519.SH,4885205.0,3595814.4
258155,2019-04-24,600519.SH,4522700.0,3644386.6
261630,2019-04-25,600519.SH,3980134.0,3733706.2
265106,2019-04-26,600519.SH,4327768.0,4137762.6
268582,2019-04-29,600519.SH,5257230.0,4355720.6
272059,2019-04-30,600519.SH,3594318.0,4594607.4
5883,2019-01-03,600536.SH,14694732.0,18272641.0
9318,2019-01-04,600536.SH,31155809.000000004,16483686.5
12753,2019-01-07,600536.SH,23640068.0,21374394.0
16189,2019-01-08,600536.SH,13457631.0,21940812.5
19626,2019-01-09,600536.SH,17993963.0,20244176.2
23063,2019-01-10,600536.SH,14665128.0,20188440.6
26500,2019-01-11,600536.SH,14117498.000000002,20182519.8
29938,2019-01-14,600536.SH,9544377.0,16774857.6
33376,2019-01-15,600536.SH,12989357.0,13955719.4
36815,2019-01-16,600536.SH,47731787.0,13862064.6
40256,2019-01-17,600536.SH,31431735.0,19809629.4
43698,2019-01-18,600536.SH,18019898.0,23162950.8
47141,2019-01-21,600536.SH,16239945.000000002,23943430.8
50585,2019-01-22,600536.SH,12047997.0,25282544.400000002
54030,2019-01-23,600536.SH,9254544.0,25094272.400000002
57476,2019-01-24,600536.SH,20877764.0,17398823.8
60923,2019-01-25,600536.SH,16596312.0,15288029.6
64371,2019-01-28,600536.SH,13053832.0,15003312.4
67820,2019-01-29,600536.SH,14923429.0,14366089.8
71269,2019-01-30,600536.SH,10163613.0,14941176.2
74719,2019-01-31,600536.SH,12248763.0,15122990.0
78170,2019-02-01,600536.SH,12522068.0,13397189.8
81621,2019-02-11,600536.SH,17473685.0,12582341.0
85072,2019-02-12,600536.SH,17315501.0,13466311.6
88523,2019-02-13,600536.SH,39917958.0,13944726.0
91974,2019-02-14,600536.SH,36524234.0,19895595.0
95425,2019-02-15,600536.SH,24135031.0,24750689.2
98878,2019-02-18,600536.SH,34205752.0,27073281.8
102331,2019-02-19,600536.SH,67778582.0,30419695.2
105784,2019-02-20,600536.SH,42032506.0,40512311.4
109237,2019-02-21,600536.SH,38657564.0,40935221.0
112691,2019-02-22,600536.SH,37687707.0,41361887.0
116146,2019-02-25,600536.SH,57826848.0,44072422.2
119602,2019-02-26,600536.SH,46610209.0,48796641.4
123058,2019-02-27,600536.SH,48438329.0,44562966.8
126514,2019-02-28,600536.SH,23622449.0,45844131.4
129970,2019-03-01,600536.SH,22623179.0,42837108.4
133427,2019-03-04,600536.SH,57219694.99999999,39824202.8
136884,2019-03-05,600536.SH,59494997.0,39702772.2
140341,2019-03-06,600536.SH,57112582.99999999,42279729.8
143798,2019-03-07,600536.SH,54973190.0,44014580.6
147255,2019-03-08,600536.SH,29653442.0,50284728.8
150713,2019-03-11,600536.SH,84888078.0,51690781.4
154171,2019-03-12,600536.SH,43242983.0,57224458.0
157629,2019-03-13,600536.SH,83338785.0,53974055.2
161088,2019-03-14,600536.SH,58341414.0,59219295.6
164548,2019-03-15,600536.SH,55501123.0,59892940.4
168008,2019-03-18,600536.SH,54329797.0,65062476.6
171469,2019-03-19,600536.SH,72854076.0,58950820.4
174930,2019-03-20,600536.SH,55690184.0,64873039.0
178391,2019-03-21,600536.SH,65256118.00000001,59343318.8
181853,2019-03-22,600536.SH,55924528.0,60726259.6
185316,2019-03-25,600536.SH,57135632.99999999,60810940.6
188780,2019-03-26,600536.SH,75423296.0,61372107.8
192245,2019-03-27,600536.SH,55825132.99999999,61885951.8
195711,2019-03-28,600536.SH,45163241.0,61912941.6
199178,2019-03-29,600536.SH,63436869.99999999,57894366.2
202645,2019-04-01,600536.SH,70485971.0,59396834.6
206112,2019-04-02,600536.SH,66857291.0,62066902.2
209580,2019-04-03,600536.SH,40213735.0,60353701.2
213048,2019-04-04,600536.SH,39999523.0,57231421.6
216516,2019-04-08,600536.SH,32858522.0,56198678.0
219984,2019-04-09,600536.SH,33281584.000000004,50083008.4
223452,2019-04-10,600536.SH,47236097.0,42642131.0
226920,2019-04-11,600536.SH,30360662.0,38717892.2
230389,2019-04-12,600536.SH,21251330.0,36747277.6
233859,2019-04-15,600536.SH,32314547.0,32997639.0
237330,2019-04-16,600536.SH,27551611.0,32888844.0
240802,2019-04-17,600536.SH,21025245.0,31742849.4
244274,2019-04-18,600536.SH,31560372.0,26500679.0
247747,2019-04-19,600536.SH,36710886.0,26740621.0
251221,2019-04-22,600536.SH,34238548.0,29832532.2
254695,2019-04-23,600536.SH,27136892.0,30217332.4
258169,2019-04-24,600536.SH,43502418.0,30134388.6
261644,2019-04-25,600536.SH,22570021.0,34629823.2
265120,2019-04-26,600536.SH,27542101.0,32831753.0
268596,2019-04-29,600536.SH,33683262.0,30997996.0
272073,2019-04-30,600536.SH,23684955.0,30886938.8
5910,2019-01-03,600570.SH,9685765.0,8007762.0
9345,2019-01-04,600570.SH,9466359.0,8846763.5
12780,2019-01-07,600570.SH,14638369.0,9053295.333333334
16216,2019-01-08,600570.SH,8617527.0,10449563.75
19653,2019-01-09,600570.SH,9729312.0,10083156.4
23090,2019-01-10,600570.SH,7939458.0,10427466.4
26527,2019-01-11,600570.SH,8362463.0,10078205.0
29965,2019-01-14,600570.SH,7051289.999999999,9857425.8
33403,2019-01-15,600570.SH,12853948.0,8340010.0
36842,2019-01-16,600570.SH,26178838.0,9187294.2
40283,2019-01-17,600570.SH,9717558.0,12477199.4
43725,2019-01-18,600570.SH,9003582.0,12832819.4
47168,2019-01-21,600570.SH,13119242.000000002,12961043.2
50612,2019-01-22,600570.SH,7311403.999999999,14174633.6
54057,2019-01-23,600570.SH,8872093.0,13066124.8
57503,2019-01-24,600570.SH,13875246.0,9604775.8
60950,2019-01-25,600570.SH,8153292.0,10436313.4
64398,2019-01-28,600570.SH,15704806.0,10266255.4
67847,2019-01-29,600570.SH,23767071.0,10783368.2
71296,2019-01-30,600570.SH,15042082.0,14074501.6
74746,2019-01-31,600570.SH,10523962.0,15308499.4
78197,2019-02-01,600570.SH,16628257.0,14638242.6
81648,2019-02-11,600570.SH,24008296.0,16333235.6
85099,2019-02-12,600570.SH,14708792.000000002,17993933.6
88550,2019-02-13,600570.SH,18262433.0,16182277.8
92001,2019-02-14,600570.SH,12942242.0,16826348.0
95452,2019-02-15,600570.SH,14347197.0,17310004.0
98905,2019-02-18,600570.SH,21844318.0,16853792.0
102358,2019-02-19,600570.SH,20001718.0,16420996.4
105811,2019-02-20,600570.SH,14462709.0,17479581.6
109264,2019-02-21,600570.SH,24074787.0,16719636.8
112718,2019-02-22,600570.SH,26821682.0,18946145.8
116173,2019-02-25,600570.SH,6614648.0,21441042.8
119629,2019-02-26,600570.SH,63460397.0,18395108.8
123085,2019-02-27,600570.SH,38768243.0,27086844.6
126541,2019-02-28,600570.SH,23683935.0,31947951.4
129997,2019-03-01,600570.SH,31164919.0,31869781.0
133454,2019-03-04,600570.SH,39451400.0,32738428.4
136911,2019-03-05,600570.SH,24035066.0,39305778.8
140368,2019-03-06,600570.SH,32448788.0,31420712.6
143825,2019-03-07,600570.SH,45525543.0,30156821.6
147282,2019-03-08,600570.SH,35406371.0,34525143.2
150740,2019-03-11,600570.SH,23396247.0,35373433.6
154198,2019-03-12,600570.SH,50814388.0,32162403.0
157656,2019-03-13,600570.SH,36793937.0,37518267.4
161115,2019-03-14,600570.SH,29794419.0,38387297.2
164575,2019-03-15,600570.SH,22360994.0,35241072.4
168035,2019-03-18,600570.SH,21176642.0,32631997.0
171496,2019-03-19,600570.SH,18195021.0,32188076.0
174957,2019-03-20,600570.SH,16594637.0,25664202.6
178418,2019-03-21,600570.SH,29071329.0,21624342.6
181880,2019-03-22,600570.SH,15939790.0,21479724.6
185343,2019-03-25,600570.SH,16010126.999999998,20195483.8
188807,2019-03-26,600570.SH,15833642.000000002,19162180.8
192272,2019-03-27,600570.SH,17715960.0,18689905.0
195738,2019-03-28,600570.SH,11652187.0,18914169.6
199205,2019-03-29,600570.SH,25629623.0,15430341.2
202672,2019-04-01,600570.SH,39543415.0,17368307.8
206139,2019-04-02,600570.SH,44492300.0,22074965.4
209607,2019-04-03,600570.SH,26152253.0,27806697.0
213075,2019-04-04,600570.SH,21094296.0,29493955.6
216543,2019-04-08,600570.SH,30223458.0,31382377.4
220011,2019-04-09,600570.SH,24297859.0,32301144.4
223479,2019-04-10,600570.SH,22451306.0,29252033.2
226947,2019-04-11,600570.SH,17601446.0,24843834.4
230416,2019-04-12,600570.SH,12677074.0,23133673.0
233886,2019-04-15,600570.SH,16110550.0,21450228.6
237357,2019-04-16,600570.SH,21144340.0,18627647.0
240829,2019-04-17,600570.SH,12413145.0,17996943.2
244301,2019-04-18,600570.SH,10654618.0,15989311.0
247774,2019-04-19,600570.SH,13371529.999999998,14599945.4
251248,2019-04-22,600570.SH,16519740.0,14738836.6
254722,2019-04-23,600570.SH,15711282.999999998,14820674.6
258196,2019-04-24,600570.SH,20967234.0,13734063.2
261671,2019-04-25,600570.SH,17745111.0,15444881.0
265147,2019-04-26,600570.SH,14952107.0,16862979.6
268623,2019-04-29,600570.SH,19927201.0,17179095.0
272100,2019-04-30,600570.SH,11394642.0,17860587.2
5912,2019-01-03,600572.SH,5334353.0,7890373.0
9347,2019-01-04,600572.SH,7292902.0,6612363.0
12782,2019-01-07,600572.SH,12402962.0,6839209.333333333
16218,2019-01-08,600572.SH,7745100.0,8230147.5
19655,2019-01-09,600572.SH,9036690.0,8133138.0
23092,2019-01-10,600572.SH,13090630.0,8362401.4
26529,2019-01-11,600572.SH,17224432.0,9913656.8
29967,2019-01-14,600572.SH,9491800.0,11899962.8
33405,2019-01-15,600572.SH,9274905.0,11317730.4
36844,2019-01-16,600572.SH,12226103.0,11623691.4
40285,2019-01-17,600572.SH,9335520.0,12261574.0
43727,2019-01-18,600572.SH,10511849.0,11510552.0
47170,2019-01-21,600572.SH,9534038.0,10168035.4
50614,2019-01-22,600572.SH,7258447.0,10176483.0
54059,2019-01-23,600572.SH,9319951.0,9773191.4
57505,2019-01-24,600572.SH,9811465.0,9191961.0
60952,2019-01-25,600572.SH,35579251.0,9287150.0
64400,2019-01-28,600572.SH,69797347.0,14300630.4
67849,2019-01-29,600572.SH,37705345.0,26353292.2
71298,2019-01-30,600572.SH,28113326.0,32442671.8
74748,2019-01-31,600572.SH,13869635.0,36201346.8
78199,2019-02-01,600572.SH,18184795.0,37012980.8
81650,2019-02-11,600572.SH,12765060.0,33534089.6
85101,2019-02-12,600572.SH,27354669.0,22127632.2
88552,2019-02-13,600572.SH,30015989.0,20057497.0
92003,2019-02-14,600572.SH,19716251.0,20438029.6
95454,2019-02-15,600572.SH,22558650.0,21607352.8
98907,2019-02-18,600572.SH,32875886.0,22482123.8
102360,2019-02-19,600572.SH,33095611.0,26504289.0
105813,2019-02-20,600572.SH,27470164.0,27652477.4
109266,2019-02-21,600572.SH,38071945.0,27143312.4
112720,2019-02-22,600572.SH,348674546.0,30814451.2
116175,2019-02-25,600572.SH,323938694.0,96037630.4
119631,2019-02-26,600572.SH,231591930.0,154250192.0
123087,2019-02-27,600572.SH,144245286.0,193949455.8
126543,2019-02-28,600572.SH,176060884.0,217304480.2
129999,2019-03-01,600572.SH,135087568.0,244902268.0
133456,2019-03-04,600572.SH,220227863.0,202184872.4
136913,2019-03-05,600572.SH,162144659.0,181442706.2
140370,2019-03-06,600572.SH,262134519.0,167553252.0
143827,2019-03-07,600572.SH,289852667.0,191131098.6
147284,2019-03-08,600572.SH,286681066.0,213889455.2
150742,2019-03-11,600572.SH,222910701.0,244208154.8
154200,2019-03-12,600572.SH,211624738.0,244744722.4
157658,2019-03-13,600572.SH,204957050.0,254640738.2
161117,2019-03-14,600572.SH,175403137.0,243205244.4
164577,2019-03-15,600572.SH,112659295.0,220315338.4
168037,2019-03-18,600572.SH,88724484.0,185510984.2
171498,2019-03-19,600572.SH,97705385.0,158673740.8
174959,2019-03-20,600572.SH,168811956.0,135889870.2
178420,2019-03-21,600572.SH,273683716.0,128660851.4
181882,2019-03-22,600572.SH,211333769.0,148316967.2
185345,2019-03-25,600572.SH,217671858.0,168051862.0
188809,2019-03-26,600572.SH,240537968.00000003,193841336.8
192274,2019-03-27,600572.SH,406343600.0,222407853.4
195740,2019-03-28,600572.SH,314174279.0,269914182.2
199207,2019-03-29,600572.SH,230615651.0,278012294.8
202674,2019-04-01,600572.SH,218121186.0,281868671.2
206141,2019-04-02,600572.SH,242924338.0,281958536.8
209609,2019-04-03,600572.SH,170912890.0,282435810.8
213077,2019-04-04,600572.SH,170278920.0,235349668.8
216545,2019-04-08,600572.SH,301358656.0,206570597.0
220013,2019-04-09,600572.SH,216176477.0,220719198.0
223481,2019-04-10,600572.SH,176618406.0,220330256.2
226949,2019-04-11,600572.SH,236535518.00000003,207069069.8
230418,2019-04-12,600572.SH,173927839.0,220193595.4
233888,2019-04-15,600572.SH,93934580.0,220923379.2
237359,2019-04-16,600572.SH,110872800.0,179438564.0
240831,2019-04-17,600572.SH,172935374.0,158377828.6
244303,2019-04-18,600572.SH,118424541.0,157641222.2
247776,2019-04-19,600572.SH,71661708.0,134019026.8
251250,2019-04-22,600572.SH,122883014.0,113565800.6
254724,2019-04-23,600572.SH,62166394.99999999,119355487.4
258198,2019-04-24,600572.SH,79790964.0,109614206.4
261673,2019-04-25,600572.SH,108094921.0,90985324.4
265149,2019-04-26,600572.SH,66745507.99999999,88919400.4
268625,2019-04-29,600572.SH,111002731.0,87936160.4
272102,2019-04-30,600572.SH,90123926.0,85560103.8
5924,2019-01-03,600585.SH,17388802.0,19145382.0
9359,2019-01-04,600585.SH,36319551.0,18267092.0
12794,2019-01-07,600585.SH,25508310.0,24284578.333333332
16230,2019-01-08,600585.SH,16903578.0,24590511.25
19667,2019-01-09,600585.SH,26617700.0,23053124.6
23104,2019-01-10,600585.SH,14738382.999999998,24547588.2
26541,2019-01-11,600585.SH,27490728.000000004,24017504.4
29979,2019-01-14,600585.SH,15631370.000000002,22251739.8
33417,2019-01-15,600585.SH,23387181.0,20276351.8
36856,2019-01-16,600585.SH,22466382.0,21573072.4
40297,2019-01-17,600585.SH,22971778.0,20742808.8
43739,2019-01-18,600585.SH,20325638.0,22389487.8
47182,2019-01-21,600585.SH,19874174.0,20956469.8
50626,2019-01-22,600585.SH,19746650.0,21805030.6
54071,2019-01-23,600585.SH,14949842.000000002,21076924.4
57517,2019-01-24,600585.SH,13579666.0,19573616.4
60964,2019-01-25,600585.SH,27023010.0,17695194.0
64412,2019-01-28,600585.SH,26574530.0,19034668.4
67861,2019-01-29,600585.SH,24074020.0,20374739.6
71310,2019-01-30,600585.SH,13521824.0,21240213.6
74760,2019-01-31,600585.SH,24122122.0,20954610.0
78211,2019-02-01,600585.SH,26200714.0,23063101.2
81662,2019-02-11,600585.SH,30640576.0,22898642.0
85113,2019-02-12,600585.SH,27675060.0,23711851.2
88564,2019-02-13,600585.SH,28125941.0,24432059.2
92015,2019-02-14,600585.SH,21257797.0,27352882.6
95466,2019-02-15,600585.SH,35761014.0,26780017.6
98919,2019-02-18,600585.SH,34667382.0,28692077.6
102372,2019-02-19,600585.SH,28749414.0,29497438.8
105825,2019-02-20,600585.SH,15129488.0,29712309.6
109278,2019-02-21,600585.SH,19853726.0,27113019.0
112732,2019-02-22,600585.SH,34215383.0,26832204.8
116187,2019-02-25,600585.SH,60119403.0,26523078.6
119643,2019-02-26,600585.SH,48314440.0,31613482.8
123099,2019-02-27,600585.SH,30324850.0,35526488.0
126555,2019-02-28,600585.SH,25366847.0,38565560.4
130011,2019-03-01,600585.SH,45524020.0,39668184.6
133468,2019-03-04,600585.SH,55269393.99999999,41929912.0
136925,2019-03-05,600585.SH,22712955.0,40959910.2
140382,2019-03-06,600585.SH,29990286.0,35839613.2
143839,2019-03-07,600585.SH,40632997.0,35772700.4
147296,2019-03-08,600585.SH,33871492.0,38825930.4
150754,2019-03-11,600585.SH,37159647.0,36495424.8
154212,2019-03-12,600585.SH,41535094.0,32873475.4
157670,2019-03-13,600585.SH,23062668.0,36637903.2
161129,2019-03-14,600585.SH,35652303.0,35252379.6
164589,2019-03-15,600585.SH,38979377.0,34256240.8
168049,2019-03-18,600585.SH,87356144.0,35277817.8
171510,2019-03-19,600585.SH,37951140.0,45317117.2
174971,2019-03-20,600585.SH,40483773.0,44600326.4
178432,2019-03-21,600585.SH,60445127.0,48084547.4
181894,2019-03-22,600585.SH,50511350.0,53043112.2
185357,2019-03-25,600585.SH,33966399.0,55349506.8
188821,2019-03-26,600585.SH,27106219.0,44671557.8
192286,2019-03-27,600585.SH,39212253.0,42502573.6
195752,2019-03-28,600585.SH,28364539.0,42248269.6
199219,2019-03-29,600585.SH,46168273.0,35832152.0
202686,2019-04-01,600585.SH,68199075.0,34963536.6
206153,2019-04-02,600585.SH,44536350.0,41810071.8
209621,2019-04-03,600585.SH,52752131.99999999,45296098.0
213089,2019-04-04,600585.SH,46649542.0,48004073.8
216557,2019-04-08,600585.SH,57518339.0,51661074.4
220025,2019-04-09,600585.SH,39646635.0,53931087.6
223493,2019-04-10,600585.SH,42977229.0,48220599.6
226961,2019-04-11,600585.SH,45794990.0,47908775.4
230430,2019-04-12,600585.SH,28444729.0,46517347.0
233900,2019-04-15,600585.SH,38836802.0,42876384.4
237371,2019-04-16,600585.SH,33409371.000000004,39140077.0
240843,2019-04-17,600585.SH,26590053.000000004,37892624.2
244315,2019-04-18,600585.SH,16187473.000000002,34615189.0
247788,2019-04-19,600585.SH,18862985.0,28693685.6
251262,2019-04-22,600585.SH,41834975.0,26777336.8
254736,2019-04-23,600585.SH,30937220.0,27376971.4
258210,2019-04-24,600585.SH,22153382.0,26882541.2
261685,2019-04-25,600585.SH,27399207.0,25995207.0
265161,2019-04-26,600585.SH,29986546.000000004,28237553.8
268637,2019-04-29,600585.SH,36561157.0,30462266.0
272114,2019-04-30,600585.SH,29885301.0,29407502.4
5942,2019-01-03,600604.SH,176800134.0,133431339.0
9377,2019-01-04,600604.SH,117497771.0,155115736.5
12812,2019-01-07,600604.SH,106870861.0,142576414.66666666
16248,2019-01-08,600604.SH,121498397.0,133650026.25
19685,2019-01-09,600604.SH,175260259.0,131219700.4
23122,2019-01-10,600604.SH,132455060.0,139585484.4
26559,2019-01-11,600604.SH,84129034.0,130716469.6
29997,2019-01-14,600604.SH,100638854.0,124042722.2
33435,2019-01-15,600604.SH,99973392.0,122796320.8
36874,2019-01-16,600604.SH,117488564.0,118491319.8
40315,2019-01-17,600604.SH,204980650.0,106936980.8
43757,2019-01-18,600604.SH,153927340.0,121442098.8
47200,2019-01-21,600604.SH,135166448.0,135401760.0
50644,2019-01-22,600604.SH,186369784.0,142307278.8
54089,2019-01-23,600604.SH,184407461.0,159586557.2
57535,2019-01-24,600604.SH,150238642.0,172970336.6
60982,2019-01-25,600604.SH,123622346.0,162021935.0
64430,2019-01-28,600604.SH,115523898.0,155960936.2
67879,2019-01-29,600604.SH,109607548.0,152032426.2
71328,2019-01-30,600604.SH,84973488.0,136679979.0
74778,2019-01-31,600604.SH,118345970.0,116793184.4
78229,2019-02-01,600604.SH,69528593.0,110414650.0
81680,2019-02-11,600604.SH,75080140.0,99595899.4
85131,2019-02-12,600604.SH,83499282.0,91507147.8
88582,2019-02-13,600604.SH,98839665.0,86285494.6
92033,2019-02-14,600604.SH,140753492.0,89058730.0
95484,2019-02-15,600604.SH,119261039.0,93540234.4
98937,2019-02-18,600604.SH,128658067.0,103486723.6
102390,2019-02-19,600604.SH,166773216.0,114202309.0
105843,2019-02-20,600604.SH,107743016.0,130857095.8
109296,2019-02-21,600604.SH,218668109.0,132637766.0
112750,2019-02-22,600604.SH,142627075.0,148220689.4
116205,2019-02-25,600604.SH,3099913.0,152893896.6
119661,2019-02-26,600604.SH,88176782.0,127782265.8
123117,2019-02-27,600604.SH,190269446.0,112062979.0
126573,2019-02-28,600604.SH,340244993.0,128568265.0
130029,2019-03-01,600604.SH,244906482.0,152883641.8
133486,2019-03-04,600604.SH,245414710.0,173339523.2
136943,2019-03-05,600604.SH,116064775.0,221802482.6
140400,2019-03-06,600604.SH,234812654.0,227380081.2
143857,2019-03-07,600604.SH,216409742.0,236288722.8
147314,2019-03-08,600604.SH,204746181.0,211521672.6
150772,2019-03-11,600604.SH,222727035.0,203489612.4
154230,2019-03-12,600604.SH,224633462.0,198952077.4
157688,2019-03-13,600604.SH,261926157.0,220665814.8
161147,2019-03-14,600604.SH,106401431.0,226088515.4
164607,2019-03-15,600604.SH,234914166.0,204086853.2
168067,2019-03-18,600604.SH,229068587.0,210120450.2
171528,2019-03-19,600604.SH,155984838.0,211388760.6
174989,2019-03-20,600604.SH,139016090.0,197659035.8
178450,2019-03-21,600604.SH,201067179.0,173077022.4
181912,2019-03-22,600604.SH,150317496.0,192010172.0
185375,2019-03-25,600604.SH,148687161.0,175090838.0
188839,2019-03-26,600604.SH,124908871.0,159014552.8
192304,2019-03-27,600604.SH,102277278.0,152799359.4
195770,2019-03-28,600604.SH,85880759.0,145451597.0
199237,2019-03-29,600604.SH,105327725.0,122414313.0
202704,2019-04-01,600604.SH,122692811.0,113416358.8
206171,2019-04-02,600604.SH,173383253.0,108217488.8
209639,2019-04-03,600604.SH,94536169.0,117912365.2
213107,2019-04-04,600604.SH,90493472.0,116364143.4
216575,2019-04-08,600604.SH,94184588.0,117286686.0
220043,2019-04-09,600604.SH,97925783.0,115058058.6
223511,2019-04-10,600604.SH,66703991.0,110104653.0
226979,2019-04-11,600604.SH,52103852.0,88768800.6
230448,2019-04-12,600604.SH,70717980.0,80282337.2
233918,2019-04-15,600604.SH,61496094.99999999,76327238.8
